dataset_base,imputed_file,original_file,method,missing_rate,n,rmse,nrmse,nrmse_mode,wd,jsd,js_distance,bins_mode,bins_used
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,39804689.93819031,0.0698622539546996,range,14033944.802109273,0.049772778067835144,0.22309813550954463,fd,33
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,48550957.62308086,0.08521305746821607,range,20705142.758068997,0.09413877632292003,0.30682043009376025,fd,42
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,58347318.19646606,0.10240690651646615,range,27516046.81466708,0.13770214938955674,0.37108240242506346,fd,49
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,30268433.918215152,0.05312492122131901,range,4981234.1899290485,0.006312615206263623,0.07945196791938902,fd,27
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,40203539.26251478,0.070562284851282,range,10337846.422374032,0.017174914851764332,0.13105309935962725,fd,31
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,54424312.332588725,0.09552153616554629,range,13957326.154234933,0.028995047636836076,0.17027932239950944,fd,35
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,61489670.19294931,0.10792213081627265,range,19438791.0620556,0.04585741980017694,0.21414345612270513,fd,39
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,30453301.81201801,0.05344938770416264,range,5635917.530048295,0.00689043568012486,0.083008648224898,fd,27
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,41685098.64812317,0.0731626085369348,range,10978184.55708955,0.021665128305131277,0.14719078879172867,fd,32
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,52920779.39953528,0.09288264613119751,range,16521161.952138139,0.04463673818607558,0.2112740830913143,fd,39
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,62882329.01981106,0.11036642280260768,range,21344642.98794644,0.0543888077077852,0.23321408128109503,fd,43
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,51308889.764042825,0.09005357641010217,range,3038289.917269639,0.3695623936591641,0.6079164364114233,fd,32
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,68027592.97509311,0.11939701034558453,range,4955659.118223781,0.28610685616163556,0.5348895738015796,fd,30
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,94604987.6522098,0.16604369191175736,range,11644288.534531428,0.34149799064119163,0.5843782941222164,fd,37
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,103752803.21935923,0.18209926263157297,range,13497743.614779396,0.25212766607067444,0.5021231582696365,fd,30
