dataset_base,imputed_file,original_file,method,missing_rate,n,dtw_distance,dtw_similarity,period_dom_ori,period_dom_imp,period_diff_ratio,period_similarity,spectral_cosine_similarity,trend_window,trend_corr
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,142.67353303908666,0.006960224189154923,7,7,0.0,1.0,0.9556262405270369,7,0.8838077148038906
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,203.9590630805359,0.004879023083780703,7,8,0.125,0.875,0.9306912563821995,7,0.8108450723578076
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,KNN_Sklearn,,731,282.57522827121585,0.003526401110902339,7,15,0.5333333333333333,0.4666666666666667,0.9028133095085515,11,0.7195573647506566
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,91.93330562946629,0.010760404929391974,7,7,0.0,1.0,0.9459738044506906,7,0.875160631468627
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,196.08802432276804,0.005073875002990113,7,5,0.2857142857142857,0.7142857142857143,0.874423915139644,6,0.6788503685974488
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,260.29238817037685,0.003827130239048317,7,8,0.125,0.875,0.835380669838709,7,0.5182426466790118
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Kalman_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Kalman,,731,319.3255131225271,0.0031218243912325893,7,17,0.5882352941176471,0.4117647058823529,0.7925999364241474,12,0.4991432347927611
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,51.45385727014952,0.01906437490096807,7,7,0.0,1.0,0.9625112123114781,7,0.9030333881675416
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,97.13584986487153,0.010189956080035513,7,15,0.5333333333333333,0.4666666666666667,0.9218397434699964,11,0.7673020296131707
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,150.75713165659786,0.0065894761523487425,7,8,0.125,0.875,0.8900847201425014,7,0.7012040781311402
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_LOCF_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,LOCF,,731,193.99886567314732,0.005128234959459597,7,15,0.5333333333333333,0.4666666666666667,0.8446304179173066,11,0.593213356321846
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,75.31290662960136,0.013103943279918335,7,7,0.0,1.0,0.9671223788883156,7,0.9219099600115418
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,144.35222728156293,0.006879839536706185,7,15,0.5333333333333333,0.4666666666666667,0.9271436343627689,11,0.8043251640823451
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,202.26155634407544,0.00491976947331461,7,8,0.125,0.875,0.8908499646725774,7,0.7142484248553252
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Linear_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Linear,,731,280.87068443050845,0.003547726156838197,7,15,0.5333333333333333,0.4666666666666667,0.8240357234636486,11,0.6283705887382329
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,74.21241892117254,0.01329567662287347,7,7,0.0,1.0,0.9781382719262679,7,0.9440933460102774
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,142.67353303908666,0.006960224189154923,7,7,0.0,1.0,0.9556262405270369,7,0.8838077148038906
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,203.9590630805359,0.004879023083780703,7,8,0.125,0.875,0.9306912563821995,7,0.8108450723578076
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Mean_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Mean,,731,282.57522827121585,0.003526401110902339,7,15,0.5333333333333333,0.4666666666666667,0.9028133095085515,11,0.7195573647506566
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,77.10675544663283,0.012802989885852566,7,7,0.0,1.0,0.9746923333029769,7,0.9424104150020433
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,132.51684717315578,0.0074896915346054915,7,7,0.0,1.0,0.9529998438589203,7,0.8879392553313522
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,193.5201098002522,0.005140856649869645,7,8,0.125,0.875,0.911399893408274,7,0.7657156689357999
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN,,731,258.9892133557598,0.0038463134185172383,7,15,0.5333333333333333,0.4666666666666667,0.8930972299162206,11,0.6903776455293458
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,76.35919858566788,0.012926710957231493,7,7,0.0,1.0,0.974049416436984,7,0.9412878395278849
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,132.62718385783043,0.007483507256008081,7,7,0.0,1.0,0.9488523372123421,7,0.8749373836133988
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,207.09052787206332,0.004805600765330427,7,8,0.125,0.875,0.9188136683395239,7,0.78365186593198
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,731,269.43967514890466,0.0036976822999413746,7,17,0.5882352941176471,0.4117647058823529,0.8865873799704553,12,0.6616714900489166
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,92.81464445831327,0.010659316632003568,7,7,0.0,1.0,0.93434787174925,7,0.821397869476682
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,165.40641964270063,0.006009383545100898,7,15,0.5333333333333333,0.4666666666666667,0.8789273529919919,11,0.6764562513478473
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,270.22675550940977,0.003686951894262167,7,9,0.2222222222222222,0.7777777777777778,0.8091149454254901,8,0.4586629292142596
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Spline_imputed.csv,esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_longest.csv,Spline,,731,321.53563037814854,0.0031004326524408355,7,15,0.5333333333333333,0.4666666666666667,0.7321677969358511,11,0.4279570750731392
